state,year,month,district,type,count,amount,source_path
Tamil Nadu,2020,2,pudukkottai district,TOTAL,459794,750888437.2587082,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,perambalur district,TOTAL,198639,329964998.7805215,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,coimbatore district,TOTAL,4598586,9331489602.73216,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,virudhunagar district,TOTAL,638466,1035203731.1760523,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,dindigul district,TOTAL,875201,1467678448.642478,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,sivaganga district,TOTAL,466843,832938854.3656999,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,tenkasi district,TOTAL,393743,607997551.0017486,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,chengalpattu district,TOTAL,3911793,5672393784.752347,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,kanniyakumari district,TOTAL,642785,1002764983.21273,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,tirunelveli district,TOTAL,595006,981716780.5785341,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,thiruvallur district,TOTAL,3872452,6511946063.8743,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,theni district,TOTAL,456942,841976234.1873717,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,ranipet district,TOTAL,609090,998988164.0633076,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,namakkal district,TOTAL,686147,1323772060.7081692,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,vellore district,TOTAL,907130,1535487877.7360196,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,2,thiruvarur district,TOTAL,311440,502858490.9367853,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,3,tiruchirappalli district,TOTAL,1609739,3502678622.7949715,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,ramanathapuram district,TOTAL,450267,948111943.4278743,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,krishnagiri district,TOTAL,2701216,4989224721.359926,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,cuddalore district,TOTAL,1103451,2101118231.9752603,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,kancheepuram district,TOTAL,3333347,5572087481.284177,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,tiruppur district,TOTAL,2654998,5542739051.315315,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,dharmapuri district,TOTAL,1221794,2483972861.1500587,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,thoothukkudi district,TOTAL,720309,1430208948.909895,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,thanjavur district,TOTAL,932026,1944980672.5183542,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,madurai district,TOTAL,2157858,4867134340.423642,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,tiruvannamalai district,TOTAL,1117986,2109539881.7810178,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,salem district,TOTAL,3016579,6990924402.004694,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,nagapattinam district,TOTAL,442833,905174369.872862,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,tirupathur district,TOTAL,767383,1468351781.2540286,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,ariyalur district,TOTAL,290012,560977093.7598886,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,chennai district,TOTAL,17354210,39868873382.45007,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,the nilgiris district,TOTAL,426914,842011481.384361,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,erode district,TOTAL,1662818,3580607368.6476808,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,karur district,TOTAL,476013,959688140.4116528,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,kallakkurichi district,TOTAL,709498,1411184195.1598125,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,viluppuram district,TOTAL,890428,1650714869.6221972,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,pudukkottai district,TOTAL,511066,1002875479.7404414,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,perambalur district,TOTAL,248365,486856551.5866273,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,coimbatore district,TOTAL,6742559,13861133095.484821,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,virudhunagar district,TOTAL,755042,1537205704.5032408,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,dindigul district,TOTAL,1046352,2133131071.9329844,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,sivaganga district,TOTAL,560050,1214796694.780692,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,tenkasi district,TOTAL,437580,877523651.9291975,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,chengalpattu district,TOTAL,5205491,7909757202.294512,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,kanniyakumari district,TOTAL,807770,1584289202.7996368,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,tirunelveli district,TOTAL,735138,1502249272.994345,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,thiruvallur district,TOTAL,5496010,10295422113.34424,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,theni district,TOTAL,536068,1206090412.7910213,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,ranipet district,TOTAL,758850,1435344028.935311,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,namakkal district,TOTAL,878266,1988968361.8025646,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,vellore district,TOTAL,1172385,2371471268.3532925,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,3,thiruvarur district,TOTAL,347154,703997543.8828171,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,4,tiruchirappalli district,TOTAL,2464746,5291331688.157503,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,ramanathapuram district,TOTAL,622498,1360009136.1764975,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,krishnagiri district,TOTAL,5011992,9044884706.251484,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,cuddalore district,TOTAL,1633984,3084770467.789626,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,kancheepuram district,TOTAL,6509711,9795433898.261469,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,tiruppur district,TOTAL,4364806,8662796446.594257,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,dharmapuri district,TOTAL,1902446,4029773950.47177,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,thoothukkudi district,TOTAL,1025293,2096065758.5672612,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,thanjavur district,TOTAL,1385065,2813748477.8655963,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,madurai district,TOTAL,3222620,7010358411.213523,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,tiruvannamalai district,TOTAL,1662872,3151358781.4440365,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,salem district,TOTAL,4407759,9865912487.837538,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,nagapattinam district,TOTAL,664899,1298601389.6956697,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,tirupathur district,TOTAL,1301514,2436174292.046173,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,ariyalur district,TOTAL,387497,743274399.6431041,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,chennai district,TOTAL,24172148,46230345977.314285,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,the nilgiris district,TOTAL,715903,1389804925.0072508,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,erode district,TOTAL,2534766,5126731992.032161,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,karur district,TOTAL,721954,1457183761.2301733,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,kallakkurichi district,TOTAL,959178,1942813252.5128467,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,viluppuram district,TOTAL,1372880,2475210959.1676445,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,pudukkottai district,TOTAL,724855,1483819411.301909,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,perambalur district,TOTAL,365657,715175756.890573,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,coimbatore district,TOTAL,10473572,18723397961.28515,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,virudhunagar district,TOTAL,1102516,2383190479.025921,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,dindigul district,TOTAL,1631369,3318607660.087685,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,sivaganga district,TOTAL,797194,1721864988.6506038,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,tenkasi district,TOTAL,609674,1274667229.591744,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,chengalpattu district,TOTAL,10168033,13669246947.729094,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,kanniyakumari district,TOTAL,1166505,2382779400.116146,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,tirunelveli district,TOTAL,1111193,2260434387.216198,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,thiruvallur district,TOTAL,10184454,17303936393.2994,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,theni district,TOTAL,804224,1801741591.6517766,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,ranipet district,TOTAL,1248949,2325606203.7697453,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,namakkal district,TOTAL,1351038,3027640522.714216,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,vellore district,TOTAL,1923419,3810475312.8014083,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2020,4,thiruvarur district,TOTAL,472518,964028095.5818014,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2021,1,tiruchirappalli district,TOTAL,2534430,5757901187.932753,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,ramanathapuram district,TOTAL,631789,1554931692.7774014,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,krishnagiri district,TOTAL,5202492,9440763059.482832,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,cuddalore district,TOTAL,1707504,3517107575.659477,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,kancheepuram district,TOTAL,7239244,10815729803.342922,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,tiruppur district,TOTAL,4975985,9855808601.269077,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,dharmapuri district,TOTAL,1935044,4467489202.169479,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,thoothukkudi district,TOTAL,1024223,2295990424.1404276,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,thanjavur district,TOTAL,1422654,3220591281.6633296,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,madurai district,TOTAL,3516926,7776155489.0908375,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,tiruvannamalai district,TOTAL,1645538,3445029710.066068,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,salem district,TOTAL,5675889,12397067358.312304,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,nagapattinam district,TOTAL,689365,1537599764.657482,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,tirupathur district,TOTAL,1373386,2765064695.423464,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,ariyalur district,TOTAL,381503,827174237.8486408,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,chennai district,TOTAL,39623781,67401706552.93741,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,the nilgiris district,TOTAL,765592,1525536741.0368812,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,erode district,TOTAL,3015359,6105816825.193926,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,karur district,TOTAL,743870,1632503232.2905831,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,kallakkurichi district,TOTAL,992263,2227491859.8830943,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,viluppuram district,TOTAL,1447099,2796485186.5226917,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,pudukkottai district,TOTAL,717862,1670160006.5136104,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,perambalur district,TOTAL,362847,795881350.4264938,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,coimbatore district,TOTAL,13630124,22657497371.80345,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,virudhunagar district,TOTAL,1109562,2480352479.604073,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,dindigul district,TOTAL,1675353,3733288913.068657,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,sivaganga district,TOTAL,803444,1871616574.1551266,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,tenkasi district,TOTAL,586227,1368272015.8617854,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,chengalpattu district,TOTAL,11689531,15537387199.626888,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,kanniyakumari district,TOTAL,1190574,2593569110.9656763,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,tirunelveli district,TOTAL,1143931,2464834832.450224,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,thiruvallur district,TOTAL,11085004,18895161862.27714,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,theni district,TOTAL,831827,1963096378.715371,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,ranipet district,TOTAL,1250636,2494409737.4287558,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,namakkal district,TOTAL,1391436,3321591123.8563447,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,vellore district,TOTAL,2072042,4306538176.971644,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,1,thiruvarur district,TOTAL,472338,1150542258.225264,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,2,tiruchirappalli district,TOTAL,2802791,5989876679.724473,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,ramanathapuram district,TOTAL,798185,1781472318.7188895,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,krishnagiri district,TOTAL,5709389,10202810394.134584,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,cuddalore district,TOTAL,2104002,3951860482.8076982,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,kancheepuram district,TOTAL,6712965,10372666957.168972,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,tiruppur district,TOTAL,5150795,9379303653.11161,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,dharmapuri district,TOTAL,2359010,4862765621.436455,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,thoothukkudi district,TOTAL,1235343,2578339769.1596274,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,thanjavur district,TOTAL,1640555,3416074243.8248944,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,madurai district,TOTAL,3953976,8300059490.344873,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,tiruvannamalai district,TOTAL,1985072,3856475911.7971444,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,salem district,TOTAL,6557056,13210082950.603289,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,nagapattinam district,TOTAL,791395,1603740775.831827,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,tirupathur district,TOTAL,1664696,3096439056.0077715,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,ariyalur district,TOTAL,497484,968590644.6844518,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,chennai district,TOTAL,43737916,74499227803.6517,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,the nilgiris district,TOTAL,810947,1566496075.5969553,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,erode district,TOTAL,3273510,6223483781.161043,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,karur district,TOTAL,878890,1756585805.1623807,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,kallakkurichi district,TOTAL,1265522,2528572642.064455,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,viluppuram district,TOTAL,1691100,3055469304.042017,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,pudukkottai district,TOTAL,887414,1878724769.0651233,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,perambalur district,TOTAL,435091,918814447.3710897,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,coimbatore district,TOTAL,13478464,22760967333.98004,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,virudhunagar district,TOTAL,1328980,2829209746.352104,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,dindigul district,TOTAL,1926229,4084399404.4486322,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,sivaganga district,TOTAL,991039,2138901770.5194092,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,tenkasi district,TOTAL,747381,1613264780.7995117,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,chengalpattu district,TOTAL,10075805,14457269251.206604,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,kanniyakumari district,TOTAL,1398479,3021399531.8626623,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,tirunelveli district,TOTAL,1372707,2810892734.1594667,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,thiruvallur district,TOTAL,10992425,19318347570.29032,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,theni district,TOTAL,1006998,2256366700.018511,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,ranipet district,TOTAL,1430560,2810335099.931938,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,namakkal district,TOTAL,1575727,3596658592.319852,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
